time_s,channel_MHz,signal_dBm,noise_dBm,SNR_dB,BER,AvgSNR(dB),AvgBER,RandSeed,RunDateTime
3.054716,5210.000000,-77.902821,-87.945385,10.042564,0.000003,11.632674,0.000373,12345,23-Oct-2025_23-01
3.058329,5210.000000,-78.029965,-93.965985,15.936021,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.060388,5210.000000,-80.148200,-87.945385,7.797185,0.000260,11.632674,0.000373,12345,23-Oct-2025_23-01
3.060597,5210.000000,-75.208868,-87.945385,12.736518,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.060815,5210.000000,-77.998062,-87.945385,9.947324,0.000004,11.632674,0.000373,12345,23-Oct-2025_23-01
3.061699,5210.000000,-80.541283,-93.965985,13.424702,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.061759,5210.000000,-81.858525,-93.965985,12.107460,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.062356,5210.000000,-77.731358,-90.997654,13.266296,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.062394,5210.000000,-72.663413,-87.945385,15.281972,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.062416,5210.000000,-79.917273,-93.965985,14.048712,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.062484,5210.000000,-74.938637,-93.965985,19.027348,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.069006,5210.000000,-78.018604,-87.945385,9.926782,0.000005,11.632674,0.000373,12345,23-Oct-2025_23-01
3.073079,5210.000000,-72.090355,-93.965985,21.875630,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.073139,5210.000000,-77.105959,-93.965985,16.860026,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.073258,5210.000000,-78.916014,-93.965985,15.049971,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.073318,5210.000000,-77.515601,-93.965985,16.450384,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.073556,5210.000000,-75.531915,-87.945385,12.413470,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.073600,5210.000000,-80.962621,-87.945385,6.982764,0.000790,11.632674,0.000373,12345,23-Oct-2025_23-01
3.074173,5210.000000,-79.500962,-93.965985,14.465023,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.074233,5210.000000,-81.544643,-93.965985,12.421342,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.074352,5210.000000,-74.767141,-93.965985,19.198844,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.074412,5210.000000,-78.193900,-93.965985,15.772086,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.074526,5210.000000,-76.674481,-87.945385,11.270905,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.074574,5210.000000,-78.621095,-87.945385,9.324290,0.000018,11.632674,0.000373,12345,23-Oct-2025_23-01
3.075028,5210.000000,-77.053618,-87.945385,10.891768,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.075072,5210.000000,-74.314188,-87.945385,13.631197,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.077720,5210.000000,-77.624929,-87.945385,10.320456,0.000002,11.632674,0.000373,12345,23-Oct-2025_23-01
3.077875,5210.000000,-74.275613,-87.945385,13.669773,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.079447,5210.000000,-78.995357,-87.945385,8.950028,0.000037,11.632674,0.000373,12345,23-Oct-2025_23-01
3.080114,5210.000000,-77.194587,-87.945385,10.750798,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
3.080158,5210.000000,-80.553557,-87.945385,7.391828,0.000463,11.632674,0.000373,12345,23-Oct-2025_23-01
3.080511,5210.000000,-76.039233,-87.945385,11.906152,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.083017,5210.000000,-72.038146,-87.945385,15.907239,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.088770,5210.000000,-75.963643,-87.945385,11.981742,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.088952,5210.000000,-75.516866,-87.945385,12.428519,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.089125,5210.000000,-76.382524,-87.945385,11.562862,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.089532,5210.000000,-76.320740,-87.945385,11.624646,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.090114,5210.000000,-74.097690,-87.945385,13.847695,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.090158,5210.000000,-78.608226,-87.945385,9.337159,0.000017,11.632674,0.000373,12345,23-Oct-2025_23-01
3.091912,5210.000000,-79.379543,-87.945385,8.565842,0.000075,11.632674,0.000373,12345,23-Oct-2025_23-01
3.093237,5210.000000,-74.557470,-87.945385,13.387916,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.099296,5210.000000,-76.206702,-87.945385,11.738683,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.104572,5210.000000,-77.827450,-87.945385,10.117935,0.000003,11.632674,0.000373,12345,23-Oct-2025_23-01
3.104745,5210.000000,-77.955292,-87.945385,9.990093,0.000004,11.632674,0.000373,12345,23-Oct-2025_23-01
3.105080,5210.000000,-77.663861,-87.945385,10.281524,0.000002,11.632674,0.000373,12345,23-Oct-2025_23-01
3.105595,5210.000000,-72.866584,-87.945385,15.078801,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.106335,5210.000000,-79.800394,-87.945385,8.144991,0.000152,11.632674,0.000373,12345,23-Oct-2025_23-01
3.114970,5210.000000,-81.948535,-87.945385,5.996850,0.002396,11.632674,0.000373,12345,23-Oct-2025_23-01
3.119760,5210.000000,-77.222775,-87.945385,10.722610,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
3.122431,5210.000000,-80.563697,-87.945385,7.381688,0.000469,11.632674,0.000373,12345,23-Oct-2025_23-01
3.122614,5210.000000,-78.162651,-87.945385,9.782735,0.000006,11.632674,0.000373,12345,23-Oct-2025_23-01
3.123202,5210.000000,-78.872323,-87.945385,9.073062,0.000029,11.632674,0.000373,12345,23-Oct-2025_23-01
3.123250,5210.000000,-77.279663,-87.945385,10.665722,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
3.123746,5210.000000,-77.206771,-87.945385,10.738615,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
3.123746,5210.000000,-77.206771,-87.945385,10.738615,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
3.123746,5210.000000,-77.206771,-87.945385,10.738615,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
3.123806,5210.000000,-81.995209,-87.945385,5.950176,0.002511,11.632674,0.000373,12345,23-Oct-2025_23-01
3.124775,5210.000000,-81.519744,-87.945385,6.425641,0.001521,11.632674,0.000373,12345,23-Oct-2025_23-01
3.124921,5210.000000,-76.275411,-87.945385,11.669974,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.125591,5210.000000,-74.430515,-87.945385,13.514870,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.126277,5210.000000,-76.531898,-87.945385,11.413487,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.126720,5210.000000,-79.438793,-87.945385,8.506592,0.000083,11.632674,0.000373,12345,23-Oct-2025_23-01
3.128414,5210.000000,-73.789994,-87.945385,14.155391,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.130117,5210.000000,-79.432932,-87.945385,8.512453,0.000082,11.632674,0.000373,12345,23-Oct-2025_23-01
3.130967,5210.000000,-78.011067,-87.945385,9.934318,0.000005,11.632674,0.000373,12345,23-Oct-2025_23-01
3.131011,5210.000000,-79.349970,-87.945385,8.595415,0.000071,11.632674,0.000373,12345,23-Oct-2025_23-01
3.133366,5210.000000,-78.454194,-87.945385,9.491191,0.000012,11.632674,0.000373,12345,23-Oct-2025_23-01
3.135422,5210.000000,-78.598150,-87.945385,9.347235,0.000017,11.632674,0.000373,12345,23-Oct-2025_23-01
3.135559,5210.000000,-80.149128,-87.945385,7.796257,0.000260,11.632674,0.000373,12345,23-Oct-2025_23-01
3.135705,5210.000000,-80.412583,-87.945385,7.532803,0.000381,11.632674,0.000373,12345,23-Oct-2025_23-01
3.136121,5210.000000,-76.386987,-87.945385,11.558398,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.138274,5210.000000,-79.876090,-87.945385,8.069295,0.000171,11.632674,0.000373,12345,23-Oct-2025_23-01
3.138447,5210.000000,-81.577389,-87.945385,6.367997,0.001621,11.632674,0.000373,12345,23-Oct-2025_23-01
3.139970,5210.000000,-72.626980,-87.945385,15.318405,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.140136,5210.000000,-77.068920,-87.945385,10.876465,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.142357,5210.000000,-81.046452,-87.945385,6.898933,0.000876,11.632674,0.000373,12345,23-Oct-2025_23-01
3.142485,5210.000000,-79.671966,-87.945385,8.273420,0.000123,11.632674,0.000373,12345,23-Oct-2025_23-01
3.142757,5210.000000,-74.752014,-87.945385,13.193371,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.143317,5210.000000,-75.819058,-87.945385,12.126327,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.143955,5210.000000,-78.818888,-87.945385,9.126497,0.000026,11.632674,0.000373,12345,23-Oct-2025_23-01
3.144158,5210.000000,-79.168843,-87.945385,8.776543,0.000051,11.632674,0.000373,12345,23-Oct-2025_23-01
3.146951,5210.000000,-81.610330,-87.945385,6.335056,0.001680,11.632674,0.000373,12345,23-Oct-2025_23-01
3.147211,5210.000000,-73.643640,-87.945385,14.301745,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.147466,5210.000000,-80.992304,-87.945385,6.953081,0.000819,11.632674,0.000373,12345,23-Oct-2025_23-01
3.147514,5210.000000,-80.990554,-87.945385,6.954831,0.000817,11.632674,0.000373,12345,23-Oct-2025_23-01
3.150193,5210.000000,-76.598532,-87.945385,11.346853,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.151321,5210.000000,-80.632018,-87.945385,7.313367,0.000515,11.632674,0.000373,12345,23-Oct-2025_23-01
3.152371,5210.000000,-79.509120,-87.945385,8.436266,0.000094,11.632674,0.000373,12345,23-Oct-2025_23-01
3.152419,5210.000000,-81.098980,-87.945385,6.846405,0.000934,11.632674,0.000373,12345,23-Oct-2025_23-01
3.156087,5210.000000,-79.356244,-87.945385,8.589141,0.000072,11.632674,0.000373,12345,23-Oct-2025_23-01
3.156719,5210.000000,-77.177168,-87.945385,10.768218,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
3.157245,5210.000000,-76.449456,-87.945385,11.495929,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.157580,5210.000000,-75.459568,-87.945385,12.485817,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.157580,5210.000000,-77.609303,-87.945385,10.336083,0.000002,11.632674,0.000373,12345,23-Oct-2025_23-01
3.159492,5210.000000,-80.824875,-87.945385,7.120510,0.000663,11.632674,0.000373,12345,23-Oct-2025_23-01
3.161016,5210.000000,-81.778669,-87.945385,6.166716,0.002011,11.632674,0.000373,12345,23-Oct-2025_23-01
3.161744,5210.000000,-79.300331,-87.945385,8.645054,0.000065,11.632674,0.000373,12345,23-Oct-2025_23-01
3.161753,5210.000000,-75.400735,-87.945385,12.544651,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.162760,5210.000000,-81.030544,-87.945385,6.914842,0.000859,11.632674,0.000373,12345,23-Oct-2025_23-01
3.163599,5210.000000,-76.709883,-87.945385,11.235502,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.168355,5210.000000,-81.016925,-87.945385,6.928460,0.000845,11.632674,0.000373,12345,23-Oct-2025_23-01
3.168377,5210.000000,-81.636575,-84.840935,3.204360,0.020418,11.632674,0.000373,12345,23-Oct-2025_23-01
3.168403,5210.000000,-79.652661,-87.945385,8.292724,0.000119,11.632674,0.000373,12345,23-Oct-2025_23-01
3.170191,5210.000000,-78.155261,-87.945385,9.790124,0.000006,11.632674,0.000373,12345,23-Oct-2025_23-01
3.171094,5210.000000,-80.351106,-87.945385,7.594279,0.000349,11.632674,0.000373,12345,23-Oct-2025_23-01
3.171865,5210.000000,-78.447062,-87.945385,9.498323,0.000012,11.632674,0.000373,12345,23-Oct-2025_23-01
3.171913,5210.000000,-75.956034,-87.945385,11.989352,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.172755,5210.000000,-80.112780,-87.945385,7.832605,0.000246,11.632674,0.000373,12345,23-Oct-2025_23-01
3.172755,5210.000000,-77.368588,-87.945385,10.576797,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
3.172892,5210.000000,-76.218315,-87.945385,11.727070,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.173182,5210.000000,-80.666017,-87.945385,7.279368,0.000539,11.632674,0.000373,12345,23-Oct-2025_23-01
3.173517,5210.000000,-74.765662,-87.945385,13.179723,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.173517,5210.000000,-79.646320,-87.945385,8.299065,0.000118,11.632674,0.000373,12345,23-Oct-2025_23-01
3.175177,5210.000000,-77.358258,-87.945385,10.587127,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
3.175177,5210.000000,-79.156271,-87.945385,8.789114,0.000050,11.632674,0.000373,12345,23-Oct-2025_23-01
3.176661,5210.000000,-81.498753,-87.945385,6.446632,0.001486,11.632674,0.000373,12345,23-Oct-2025_23-01
3.180138,5210.000000,-77.085358,-87.945385,10.860027,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.180186,5210.000000,-77.312123,-87.945385,10.633263,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
3.180973,5210.000000,-79.865112,-87.945385,8.080273,0.000168,11.632674,0.000373,12345,23-Oct-2025_23-01
3.184415,5210.000000,-76.528074,-87.945385,11.417311,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.187686,5210.000000,-79.300301,-87.945385,8.645085,0.000065,11.632674,0.000373,12345,23-Oct-2025_23-01
3.187994,5210.000000,-80.554279,-87.945385,7.391106,0.000463,11.632674,0.000373,12345,23-Oct-2025_23-01
3.189835,5210.000000,-81.954481,-87.945385,5.990904,0.002410,11.632674,0.000373,12345,23-Oct-2025_23-01
3.190325,5210.000000,-78.576648,-87.945385,9.368738,0.000016,11.632674,0.000373,12345,23-Oct-2025_23-01
3.191020,5210.000000,-76.318740,-87.945385,11.626645,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.191020,5210.000000,-81.317604,-87.945385,6.627781,0.001210,11.632674,0.000373,12345,23-Oct-2025_23-01
3.191391,5210.000000,-80.597964,-87.945385,7.347422,0.000492,11.632674,0.000373,12345,23-Oct-2025_23-01
3.192101,5210.000000,-77.480038,-87.945385,10.465347,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
3.192145,5210.000000,-79.449266,-87.945385,8.496119,0.000085,11.632674,0.000373,12345,23-Oct-2025_23-01
3.192428,5210.000000,-78.738617,-87.945385,9.206768,0.000022,11.632674,0.000373,12345,23-Oct-2025_23-01
3.192428,5210.000000,-79.383832,-87.945385,8.561554,0.000075,11.632674,0.000373,12345,23-Oct-2025_23-01
3.195121,5210.000000,-81.125306,-87.945385,6.820079,0.000964,11.632674,0.000373,12345,23-Oct-2025_23-01
3.197368,5210.000000,-81.914027,-87.945385,6.031359,0.002313,11.632674,0.000373,12345,23-Oct-2025_23-01
3.198704,5210.000000,-80.782532,-87.945385,7.162853,0.000628,11.632674,0.000373,12345,23-Oct-2025_23-01
3.200112,5210.000000,-76.658785,-87.945385,11.286600,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.200156,5210.000000,-80.126818,-87.945385,7.818568,0.000252,11.632674,0.000373,12345,23-Oct-2025_23-01
3.200785,5210.000000,-75.611485,-87.945385,12.333900,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.205248,5210.000000,-77.227658,-87.945385,10.717727,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
3.205248,5210.000000,-79.873193,-87.945385,8.072192,0.000170,11.632674,0.000373,12345,23-Oct-2025_23-01
3.213110,5210.000000,-80.593266,-87.945385,7.352119,0.000489,11.632674,0.000373,12345,23-Oct-2025_23-01
3.213404,5210.000000,-78.896844,-87.945385,9.048541,0.000031,11.632674,0.000373,12345,23-Oct-2025_23-01
3.213559,5210.000000,-80.302920,-87.945385,7.642466,0.000326,11.632674,0.000373,12345,23-Oct-2025_23-01
3.213559,5210.000000,-78.326011,-87.945385,9.619375,0.000009,11.632674,0.000373,12345,23-Oct-2025_23-01
3.213759,5210.000000,-72.824530,-87.945385,15.120855,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.213759,5210.000000,-78.653020,-87.945385,9.292366,0.000019,11.632674,0.000373,12345,23-Oct-2025_23-01
3.213923,5210.000000,-76.879300,-87.945385,11.066085,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.213923,5210.000000,-77.914554,-87.945385,10.030831,0.000004,11.632674,0.000373,12345,23-Oct-2025_23-01
3.214528,5210.000000,-81.558768,-87.945385,6.386617,0.001588,11.632674,0.000373,12345,23-Oct-2025_23-01
3.214528,5210.000000,-80.339048,-87.945385,7.606337,0.000343,11.632674,0.000373,12345,23-Oct-2025_23-01
3.215925,5210.000000,-78.089394,-87.945385,9.855991,0.000005,11.632674,0.000373,12345,23-Oct-2025_23-01
3.217853,5210.000000,-81.896471,-87.945385,6.048914,0.002272,11.632674,0.000373,12345,23-Oct-2025_23-01
3.218404,5210.000000,-81.327131,-87.945385,6.618254,0.001223,11.632674,0.000373,12345,23-Oct-2025_23-01
3.219681,5210.000000,-81.044809,-87.945385,6.900577,0.000874,11.632674,0.000373,12345,23-Oct-2025_23-01
3.221960,5210.000000,-81.263183,-87.945385,6.682202,0.001136,11.632674,0.000373,12345,23-Oct-2025_23-01
3.224515,5210.000000,-80.902098,-87.945385,7.043287,0.000732,11.632674,0.000373,12345,23-Oct-2025_23-01
3.224515,5210.000000,-78.515252,-87.945385,9.430133,0.000014,11.632674,0.000373,12345,23-Oct-2025_23-01
3.228657,5210.000000,-79.878562,-87.945385,8.066823,0.000172,11.632674,0.000373,12345,23-Oct-2025_23-01
3.228785,5210.000000,-81.139904,-87.945385,6.805481,0.000981,11.632674,0.000373,12345,23-Oct-2025_23-01
3.228785,5210.000000,-77.152426,-87.945385,10.792959,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.228971,5210.000000,-78.191842,-87.945385,9.753544,0.000007,11.632674,0.000373,12345,23-Oct-2025_23-01
3.229183,5210.000000,-75.194117,-87.945385,12.751268,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.229679,5210.000000,-77.870020,-87.945385,10.075365,0.000003,11.632674,0.000373,12345,23-Oct-2025_23-01
3.229815,5210.000000,-77.592148,-87.945385,10.353237,0.000002,11.632674,0.000373,12345,23-Oct-2025_23-01
3.229815,5210.000000,-80.154059,-87.945385,7.791326,0.000262,11.632674,0.000373,12345,23-Oct-2025_23-01
3.230177,5210.000000,-80.473511,-87.945385,7.471875,0.000415,11.632674,0.000373,12345,23-Oct-2025_23-01
3.231314,5210.000000,-80.144886,-87.945385,7.800500,0.000259,11.632674,0.000373,12345,23-Oct-2025_23-01
3.232447,5210.000000,-77.434326,-87.945385,10.511059,0.000001,11.632674,0.000373,12345,23-Oct-2025_23-01
3.232447,5210.000000,-74.279754,-87.945385,13.665632,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.232719,5210.000000,-81.503735,-87.945385,6.441650,0.001494,11.632674,0.000373,12345,23-Oct-2025_23-01
3.234188,5210.000000,-81.350662,-87.945385,6.594723,0.001257,11.632674,0.000373,12345,23-Oct-2025_23-01
3.235004,5210.000000,-76.583675,-87.945385,11.361710,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.235923,5210.000000,-79.954502,-87.945385,7.990883,0.000194,11.632674,0.000373,12345,23-Oct-2025_23-01
3.235923,5210.000000,-75.049450,-87.945385,12.895935,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.236493,5210.000000,-78.632766,-87.945385,9.312619,0.000018,11.632674,0.000373,12345,23-Oct-2025_23-01
3.239510,5210.000000,-79.506766,-87.945385,8.438619,0.000093,11.632674,0.000373,12345,23-Oct-2025_23-01
3.241519,5210.000000,-78.998165,-87.945385,8.947221,0.000037,11.632674,0.000373,12345,23-Oct-2025_23-01
3.244052,5210.000000,-76.726900,-87.945385,11.218486,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.244052,5210.000000,-73.482988,-87.945385,14.462398,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.244527,5210.000000,-81.482754,-87.945385,6.462632,0.001460,11.632674,0.000373,12345,23-Oct-2025_23-01
3.245262,5210.000000,-79.927680,-87.945385,8.017706,0.000186,11.632674,0.000373,12345,23-Oct-2025_23-01
3.246479,5210.000000,-81.368085,-87.945385,6.577300,0.001282,11.632674,0.000373,12345,23-Oct-2025_23-01
3.248535,5210.000000,-80.185441,-87.945385,7.759944,0.000275,11.632674,0.000373,12345,23-Oct-2025_23-01
3.249317,5210.000000,-77.693728,-87.945385,10.251658,0.000002,11.632674,0.000373,12345,23-Oct-2025_23-01
3.251819,5210.000000,-79.840428,-87.945385,8.104957,0.000162,11.632674,0.000373,12345,23-Oct-2025_23-01
3.252008,5210.000000,-81.964559,-87.945385,5.980827,0.002435,11.632674,0.000373,12345,23-Oct-2025_23-01
3.252161,5210.000000,-79.091521,-87.945385,8.853865,0.000044,11.632674,0.000373,12345,23-Oct-2025_23-01
3.252161,5210.000000,-79.567762,-87.945385,8.377623,0.000104,11.632674,0.000373,12345,23-Oct-2025_23-01
3.252701,5210.000000,-81.753474,-87.945385,6.191911,0.001959,11.632674,0.000373,12345,23-Oct-2025_23-01
3.252701,5210.000000,-76.859449,-87.945385,11.085936,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.253349,5210.000000,-79.467120,-87.945385,8.478265,0.000087,11.632674,0.000373,12345,23-Oct-2025_23-01
3.254051,5210.000000,-76.933141,-87.945385,11.012244,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.255248,5210.000000,-79.258573,-87.945385,8.686813,0.000060,11.632674,0.000373,12345,23-Oct-2025_23-01
3.257795,5210.000000,-77.735362,-87.945385,10.210024,0.000002,11.632674,0.000373,12345,23-Oct-2025_23-01
3.258524,5210.000000,-80.374159,-87.945385,7.571226,0.000361,11.632674,0.000373,12345,23-Oct-2025_23-01
3.259385,5210.000000,-75.803675,-87.945385,12.141710,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.260792,5210.000000,-78.993590,-87.945385,8.951795,0.000037,11.632674,0.000373,12345,23-Oct-2025_23-01
3.260963,5210.000000,-81.608323,-87.945385,6.337063,0.001676,11.632674,0.000373,12345,23-Oct-2025_23-01
3.261143,5210.000000,-81.604740,-87.945385,6.340646,0.001670,11.632674,0.000373,12345,23-Oct-2025_23-01
3.261143,5210.000000,-80.393510,-87.945385,7.551875,0.000371,11.632674,0.000373,12345,23-Oct-2025_23-01
3.261620,5210.000000,-78.758283,-87.945385,9.187102,0.000023,11.632674,0.000373,12345,23-Oct-2025_23-01
3.262264,5210.000000,-79.309072,-87.945385,8.636313,0.000066,11.632674,0.000373,12345,23-Oct-2025_23-01
3.262376,5210.000000,-79.609983,-87.945385,8.335402,0.000111,11.632674,0.000373,12345,23-Oct-2025_23-01
3.262610,5210.000000,-74.232704,-87.945385,13.712681,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.262610,5210.000000,-81.226531,-87.945385,6.718854,0.001088,11.632674,0.000373,12345,23-Oct-2025_23-01
3.262891,5210.000000,-78.961872,-83.720372,4.758500,0.007224,11.632674,0.000373,12345,23-Oct-2025_23-01
3.263748,5210.000000,-81.212702,-87.945385,6.732683,0.001070,11.632674,0.000373,12345,23-Oct-2025_23-01
3.264203,5210.000000,-79.315720,-87.945385,8.629666,0.000067,11.632674,0.000373,12345,23-Oct-2025_23-01
3.264203,5210.000000,-75.177924,-87.945385,12.767462,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.271745,5210.000000,-77.886706,-87.945385,10.058679,0.000003,11.632674,0.000373,12345,23-Oct-2025_23-01
3.272321,5210.000000,-81.562261,-87.945385,6.383124,0.001594,11.632674,0.000373,12345,23-Oct-2025_23-01
3.272510,5210.000000,-81.008010,-87.945385,6.937376,0.000835,11.632674,0.000373,12345,23-Oct-2025_23-01
3.272798,5210.000000,-76.349997,-87.945385,11.595388,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.273509,5210.000000,-73.683998,-87.945385,14.261387,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.274418,5210.000000,-77.993578,-87.945385,9.951808,0.000004,11.632674,0.000373,12345,23-Oct-2025_23-01
3.274418,5210.000000,-80.385468,-87.945385,7.559917,0.000367,11.632674,0.000373,12345,23-Oct-2025_23-01
3.277577,5210.000000,-80.811872,-87.945385,7.133513,0.000652,11.632674,0.000373,12345,23-Oct-2025_23-01
3.277577,5210.000000,-81.278291,-87.945385,6.667094,0.001156,11.632674,0.000373,12345,23-Oct-2025_23-01
3.281297,5210.000000,-80.085406,-87.945385,7.859979,0.000237,11.632674,0.000373,12345,23-Oct-2025_23-01
3.282455,5210.000000,-79.725240,-87.945385,8.220145,0.000134,11.632674,0.000373,12345,23-Oct-2025_23-01
3.283598,5210.000000,-79.096274,-87.945385,8.849111,0.000045,11.632674,0.000373,12345,23-Oct-2025_23-01
3.284075,5210.000000,-76.292974,-87.945385,11.652411,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.284075,5210.000000,-81.737844,-87.945385,6.207541,0.001926,11.632674,0.000373,12345,23-Oct-2025_23-01
3.284552,5210.000000,-80.738750,-87.945385,7.206636,0.000593,11.632674,0.000373,12345,23-Oct-2025_23-01
3.284552,5210.000000,-77.685020,-87.945385,10.260365,0.000002,11.632674,0.000373,12345,23-Oct-2025_23-01
3.285101,5210.000000,-72.341738,-87.945385,15.603647,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.286082,5210.000000,-77.076726,-87.945385,10.868659,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.286082,5210.000000,-80.399469,-87.945385,7.545916,0.000374,11.632674,0.000373,12345,23-Oct-2025_23-01
3.286433,5210.000000,-77.002820,-87.945385,10.942565,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.286433,5210.000000,-79.558005,-87.945385,8.387380,0.000102,11.632674,0.000373,12345,23-Oct-2025_23-01
3.290798,5210.000000,-73.776162,-87.945385,14.169224,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.291158,5210.000000,-75.359638,-87.945385,12.585748,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.291392,5210.000000,-76.553023,-87.945385,11.392362,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.291392,5210.000000,-75.866614,-87.945385,12.078772,0.000000,11.632674,0.000373,12345,23-Oct-2025_23-01
3.291932,5210.000000,-79.305567,-87.945385,8.639818,0.000066,11.632674,0.000373,12345,23-Oct-2025_23-01
3.291932,5210.000000,-79.928719,-87.945385,8.016666,0.000186,11.632674,0.000373,12345,23-Oct-2025_23-01
3.292664,5210.000000,-80.229648,-87.945385,7.715737,0.000293,11.632674,0.000373,12345,23-Oct-2025_23-01
