time_s,channel_MHz,Modulation,ConstellationSize,PhyRate_Mbps,signal_dBm,noise_dBm,SNR_dB,BER,RandSeed,RunDateTime
2.83506631e+01,5210,OFDM,16,2.40000000e+01,-7.29828827e+01,-8.79453853e+01,1.49625026e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.83508211e+01,5210,VHT,16,1.75500000e+02,-7.60218465e+01,-8.79453853e+01,1.19235388e+01,8.33332448e-05,-4.07918171e+01,12345,09-Dec-2025_16-49
2.83508651e+01,5210,OFDM,16,2.40000000e+01,-7.56206026e+01,-8.79453853e+01,1.23247827e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.83508651e+01,5210,OFDM,16,2.40000000e+01,-7.97564209e+01,-8.79453853e+01,8.18896440e+00,2.61757279e-12,-1.15821012e+02,12345,09-Dec-2025_16-49
2.83612981e+01,5210,VHT,16,1.17000000e+02,-7.76280780e+01,-8.79453853e+01,1.03173073e+01,3.02127142e-05,-4.51981026e+01,12345,09-Dec-2025_16-49
2.83616601e+01,5210,VHT,16,1.17000000e+02,-7.83455098e+01,-8.79453853e+01,9.59987550e+00,6.77929853e-05,-4.16881524e+01,12345,09-Dec-2025_16-49
2.83624291e+01,5210,VHT,16,1.75500000e+02,-7.26360765e+01,-8.79453853e+01,1.53093088e+01,2.51270602e-07,-6.59985832e+01,12345,09-Dec-2025_16-49
2.83624731e+01,5210,OFDM,16,2.40000000e+01,-7.93186257e+01,-8.79453853e+01,8.62675958e+00,2.06279438e-13,-1.26855441e+02,12345,09-Dec-2025_16-49
2.83624731e+01,5210,OFDM,16,2.40000000e+01,-7.63450421e+01,-8.79453853e+01,1.16003431e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.83677061e+01,5210,VHT,16,1.17000000e+02,-7.83573904e+01,-8.79453853e+01,9.58799490e+00,6.83137436e-05,-4.16549191e+01,12345,09-Dec-2025_16-49
2.83677501e+01,5210,OFDM,16,2.40000000e+01,-7.63553868e+01,-8.79453853e+01,1.15899984e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.83677501e+01,5210,OFDM,16,2.40000000e+01,-7.51845393e+01,-8.79453853e+01,1.27608460e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.83706421e+01,5210,VHT,4,8.77500000e+01,-8.03054685e+01,-8.79453853e+01,7.63991677e+00,5.27959165e-06,-5.27739967e+01,12345,09-Dec-2025_16-49
2.83706421e+01,5210,VHT,4,8.77500000e+01,-7.64720250e+01,-8.79453853e+01,1.14733603e+01,7.97140132e-14,-1.30984653e+02,12345,09-Dec-2025_16-49
2.83706901e+01,5210,OFDM,4,1.20000000e+01,-8.04529733e+01,-8.79453853e+01,7.49241197e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.83706901e+01,5210,OFDM,4,1.20000000e+01,-7.89595274e+01,-8.79453853e+01,8.98585783e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.83801191e+01,5210,VHT,16,1.17000000e+02,-7.28857480e+01,-8.79453853e+01,1.50596372e+01,2.75224283e-12,-1.15603133e+02,12345,09-Dec-2025_16-49
2.83801191e+01,5210,VHT,16,1.17000000e+02,-7.65561313e+01,-8.79453853e+01,1.13892540e+01,3.34649774e-06,-5.47540946e+01,12345,09-Dec-2025_16-49
2.83801631e+01,5210,OFDM,16,2.40000000e+01,-7.70649461e+01,-8.79453853e+01,1.08804392e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.83804721e+01,5210,VHT,16,1.17000000e+02,-7.38716244e+01,-8.79453853e+01,1.40737609e+01,3.72933183e-10,-9.42836897e+01,12345,09-Dec-2025_16-49
2.83807981e+01,5210,VHT,16,1.17000000e+02,-7.58074789e+01,-8.79453853e+01,1.21379064e+01,4.43575866e-07,-6.35303209e+01,12345,09-Dec-2025_16-49
2.83807981e+01,5210,VHT,16,1.17000000e+02,-7.57280499e+01,-8.79453853e+01,1.22173354e+01,3.50412324e-07,-6.45542063e+01,12345,09-Dec-2025_16-49
2.83808421e+01,5210,OFDM,16,2.40000000e+01,-7.78873017e+01,-8.79453853e+01,1.00580836e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.83817181e+01,5210,VHT,16,1.17000000e+02,-7.93613278e+01,-8.79453853e+01,8.58405745e+00,8.33004554e-05,-4.07935262e+01,12345,09-Dec-2025_16-49
2.83825031e+01,5210,VHT,16,1.17000000e+02,-7.82497656e+01,-8.79453853e+01,9.69561966e+00,6.33026601e-05,-4.19857804e+01,12345,09-Dec-2025_16-49
2.83825031e+01,5210,VHT,16,1.17000000e+02,-7.52020923e+01,-8.79453853e+01,1.27432930e+01,6.59879323e-08,-7.18053548e+01,12345,09-Dec-2025_16-49
2.83842401e+01,5210,VHT,16,1.17000000e+02,-7.79996494e+01,-8.79453853e+01,9.94573588e+00,4.99156716e-05,-4.30176308e+01,12345,09-Dec-2025_16-49
2.83842401e+01,5210,VHT,16,1.17000000e+02,-7.66813330e+01,-8.79453853e+01,1.12640523e+01,4.52788281e-06,-5.34410482e+01,12345,09-Dec-2025_16-49
2.83842841e+01,5210,OFDM,16,2.40000000e+01,-7.90411635e+01,-8.79453853e+01,8.90422181e+00,3.63042929e-14,-1.34400420e+02,12345,09-Dec-2025_16-49
2.83842841e+01,5210,OFDM,16,2.40000000e+01,-7.81300045e+01,-8.79453853e+01,9.81538079e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.83858581e+01,5210,VHT,16,1.75500000e+02,-7.45838556e+01,-8.79453853e+01,1.33615297e+01,4.56129725e-05,-4.34091162e+01,12345,09-Dec-2025_16-49
2.83858581e+01,5210,VHT,16,1.75500000e+02,-7.45838556e+01,-8.79453853e+01,1.33615297e+01,4.56129725e-05,-4.34091162e+01,12345,09-Dec-2025_16-49
2.83859061e+01,5210,OFDM,16,2.40000000e+01,-7.62060531e+01,-8.79453853e+01,1.17393321e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.83859061e+01,5210,OFDM,16,2.40000000e+01,-7.71406166e+01,-8.79453853e+01,1.08047686e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.83903921e+01,5210,VHT,16,1.17000000e+02,-7.56850791e+01,-8.79453853e+01,1.22603061e+01,3.07913208e-07,-6.51157168e+01,12345,09-Dec-2025_16-49
2.83904361e+01,5210,OFDM,16,2.40000000e+01,-8.18920690e+01,-8.79453853e+01,6.05331629e+00,3.44190276e-08,-7.46320140e+01,12345,09-Dec-2025_16-49
2.83911341e+01,5210,VHT,16,1.17000000e+02,-7.82952707e+01,-8.79453853e+01,9.65011461e+00,6.54987833e-05,-4.18376677e+01,12345,09-Dec-2025_16-49
2.83911341e+01,5210,VHT,16,1.17000000e+02,-7.41476777e+01,-8.79453853e+01,1.37977076e+01,1.23651138e-09,-8.90780188e+01,12345,09-Dec-2025_16-49
2.83914411e+01,5210,VHT,16,1.17000000e+02,-7.67460782e+01,-8.79453853e+01,1.11993071e+01,5.27215454e-06,-5.27801187e+01,12345,09-Dec-2025_16-49
2.83921531e+01,5210,VHT,16,1.17000000e+02,-7.72477362e+01,-8.79453853e+01,1.06976491e+01,1.54468985e-05,-4.81115871e+01,12345,09-Dec-2025_16-49
2.83940011e+01,5210,VHT,16,1.17000000e+02,-7.93144145e+01,-8.79453853e+01,8.63097077e+00,8.32799766e-05,-4.07945941e+01,12345,09-Dec-2025_16-49
2.83940011e+01,5210,VHT,16,1.17000000e+02,-7.93508869e+01,-8.79453853e+01,8.59449837e+00,8.32966322e-05,-4.07937256e+01,12345,09-Dec-2025_16-49
2.83940452e+01,5210,OFDM,16,2.40000000e+01,-8.08119683e+01,-8.79453853e+01,7.13341693e+00,4.88152310e-10,-9.31144465e+01,12345,09-Dec-2025_16-49
2.83942812e+01,5210,VHT,16,1.17000000e+02,-7.76651604e+01,-8.79453853e+01,1.02802249e+01,3.19999295e-05,-4.49485098e+01,12345,09-Dec-2025_16-49
2.83955422e+01,5210,VHT,16,1.17000000e+02,-7.72001876e+01,-8.79453853e+01,1.07451977e+01,1.40702442e-05,-4.85169837e+01,12345,09-Dec-2025_16-49
2.83955862e+01,5210,OFDM,16,2.40000000e+01,-7.80642872e+01,-8.79453853e+01,9.88109806e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.83981072e+01,5210,VHT,16,1.17000000e+02,-7.58813506e+01,-8.79453853e+01,1.20640346e+01,5.50264126e-07,-6.25942880e+01,12345,09-Dec-2025_16-49
2.83981512e+01,5210,OFDM,16,2.40000000e+01,-7.52555912e+01,-8.79453853e+01,1.26897941e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.83987922e+01,5210,VHT,16,1.17000000e+02,-7.78926279e+01,-8.79453853e+01,1.00527574e+01,4.39566776e-05,-4.35697514e+01,12345,09-Dec-2025_16-49
2.83987922e+01,5210,VHT,16,1.17000000e+02,-7.80185459e+01,-8.79453853e+01,9.92683940e+00,5.09694907e-05,-4.29268971e+01,12345,09-Dec-2025_16-49
2.83988362e+01,5210,OFDM,16,2.40000000e+01,-7.51914717e+01,-8.79453853e+01,1.27539136e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84022632e+01,5210,VHT,16,1.17000000e+02,-7.49188076e+01,-8.79453853e+01,1.30265777e+01,2.47280108e-08,-7.60681082e+01,12345,09-Dec-2025_16-49
2.84022632e+01,5210,VHT,16,1.17000000e+02,-7.49188076e+01,-8.79453853e+01,1.30265777e+01,2.47280108e-08,-7.60681082e+01,12345,09-Dec-2025_16-49
2.84022632e+01,5210,VHT,16,1.17000000e+02,-7.75580812e+01,-8.79453853e+01,1.03873040e+01,2.69960319e-05,-4.56870007e+01,12345,09-Dec-2025_16-49
2.84022632e+01,5210,VHT,16,1.17000000e+02,-7.75580812e+01,-8.79453853e+01,1.03873040e+01,2.69960319e-05,-4.56870007e+01,12345,09-Dec-2025_16-49
2.84023112e+01,5210,OFDM,16,2.40000000e+01,-8.13182621e+01,-8.79453853e+01,6.62712318e+00,4.05813628e-09,-8.39167337e+01,12345,09-Dec-2025_16-49
2.84023112e+01,5210,OFDM,16,2.40000000e+01,-7.71937706e+01,-8.79453853e+01,1.07516147e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84067092e+01,5210,VHT,16,1.17000000e+02,-7.75406207e+01,-8.79453853e+01,1.04047645e+01,2.62271838e-05,-4.58124834e+01,12345,09-Dec-2025_16-49
2.84067092e+01,5210,VHT,16,1.17000000e+02,-7.75406207e+01,-8.79453853e+01,1.04047645e+01,2.62271838e-05,-4.58124834e+01,12345,09-Dec-2025_16-49
2.84067092e+01,5210,VHT,16,1.17000000e+02,-7.49916291e+01,-8.79453853e+01,1.29537561e+01,3.20087495e-08,-7.49473129e+01,12345,09-Dec-2025_16-49
2.84067092e+01,5210,VHT,16,1.17000000e+02,-7.49916291e+01,-8.79453853e+01,1.29537561e+01,3.20087495e-08,-7.49473129e+01,12345,09-Dec-2025_16-49
2.84067572e+01,5210,OFDM,16,2.40000000e+01,-7.45323977e+01,-8.79453853e+01,1.34129875e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84108762e+01,5210,VHT,16,1.17000000e+02,-7.79449365e+01,-8.79453853e+01,1.00004488e+01,4.68614481e-05,-4.32918430e+01,12345,09-Dec-2025_16-49
2.84108762e+01,5210,VHT,16,1.17000000e+02,-7.35964999e+01,-8.79453853e+01,1.43488854e+01,1.05017040e-10,-9.97874023e+01,12345,09-Dec-2025_16-49
2.84109202e+01,5210,OFDM,16,2.40000000e+01,-7.90864081e+01,-8.79453853e+01,8.85897713e+00,4.85167462e-14,-1.33141083e+02,12345,09-Dec-2025_16-49
2.84109202e+01,5210,OFDM,16,2.40000000e+01,-7.62840926e+01,-8.79453853e+01,1.16612926e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84120042e+01,5210,VHT,16,1.17000000e+02,-7.68874119e+01,-8.79453853e+01,1.10579733e+01,7.27520207e-06,-5.13815494e+01,12345,09-Dec-2025_16-49
2.84120042e+01,5210,VHT,16,1.17000000e+02,-7.39588334e+01,-8.79453853e+01,1.39865519e+01,5.48812964e-10,-9.26057564e+01,12345,09-Dec-2025_16-49
2.84120482e+01,5210,OFDM,16,2.40000000e+01,-7.85002809e+01,-8.79453853e+01,9.44510433e+00,8.88178420e-16,-1.50514998e+02,12345,09-Dec-2025_16-49
2.84137612e+01,5210,VHT,16,1.17000000e+02,-7.38944153e+01,-8.79453853e+01,1.40509700e+01,4.12842737e-10,-9.38421535e+01,12345,09-Dec-2025_16-49
2.84137612e+01,5210,VHT,16,1.17000000e+02,-7.32990461e+01,-8.79453853e+01,1.46463391e+01,2.44657592e-11,-1.06114413e+02,12345,09-Dec-2025_16-49
2.84138052e+01,5210,OFDM,16,2.40000000e+01,-7.76146344e+01,-8.79453853e+01,1.03307509e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84138052e+01,5210,OFDM,16,2.40000000e+01,-7.88303147e+01,-8.79453853e+01,9.11507058e+00,8.99280650e-15,-1.40461048e+02,12345,09-Dec-2025_16-49
2.84204542e+01,5210,VHT,4,8.77500000e+01,-7.27210366e+01,-8.79453853e+01,1.52243486e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84204542e+01,5210,VHT,4,8.77500000e+01,-7.00066312e+01,-8.79453853e+01,1.79387541e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84205022e+01,5210,OFDM,4,1.20000000e+01,-8.05219394e+01,-8.79453853e+01,7.42344587e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84210582e+01,5210,VHT,4,8.77500000e+01,-7.79421818e+01,-8.79453853e+01,1.00032035e+01,4.92077036e-10,-9.30796690e+01,12345,09-Dec-2025_16-49
2.84210582e+01,5210,VHT,4,8.77500000e+01,-7.82489463e+01,-8.79453853e+01,9.69643897e+00,2.19145962e-09,-8.65926653e+01,12345,09-Dec-2025_16-49
2.84211062e+01,5210,OFDM,4,1.20000000e+01,-7.62426179e+01,-8.79453853e+01,1.17027674e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84211062e+01,5210,OFDM,4,1.20000000e+01,-7.75997062e+01,-8.79453853e+01,1.03456790e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84214100e+01,5210,OFDM,2,6.00000000e+00,-7.75152455e+01,-9.39659852e+01,1.64507396e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84214100e+01,5210,OFDM,2,6.00000000e+00,-7.96611163e+01,-9.39659852e+01,1.43048689e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84217120e+01,5210,VHT,16,1.75500000e+02,-7.50980703e+01,-8.79453853e+01,1.28473149e+01,7.60392500e-05,-4.11896218e+01,12345,09-Dec-2025_16-49
2.84217560e+01,5210,OFDM,16,2.40000000e+01,-7.61814606e+01,-8.79453853e+01,1.17639247e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84217560e+01,5210,OFDM,16,2.40000000e+01,-7.90923295e+01,-8.79453853e+01,8.85305577e+00,5.02931030e-14,-1.32984916e+02,12345,09-Dec-2025_16-49
2.84306900e+01,5210,VHT,16,1.17000000e+02,-7.82152213e+01,-8.79453853e+01,9.73016392e+00,6.15694384e-05,-4.21063481e+01,12345,09-Dec-2025_16-49
2.84306900e+01,5210,VHT,16,1.17000000e+02,-7.16496452e+01,-8.79453853e+01,1.62957401e+01,1.11022302e-15,-1.49545898e+02,12345,09-Dec-2025_16-49
2.84307340e+01,5210,OFDM,16,2.40000000e+01,-7.37021466e+01,-8.79453853e+01,1.42432387e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84309940e+01,5210,VHT,4,8.77500000e+01,-7.25309805e+01,-8.79453853e+01,1.54144048e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84309940e+01,5210,VHT,4,8.77500000e+01,-7.75525046e+01,-8.79453853e+01,1.03928807e+01,6.35284916e-11,-1.01970315e+02,12345,09-Dec-2025_16-49
2.84310420e+01,5210,OFDM,4,1.20000000e+01,-8.14839595e+01,-8.79453853e+01,6.46142578e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84310420e+01,5210,OFDM,4,1.20000000e+01,-7.63987128e+01,-8.79453853e+01,1.15466725e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84408400e+01,5210,VHT,16,1.75500000e+02,-7.54803637e+01,-8.79453853e+01,1.24650215e+01,8.28730468e-05,-4.08158669e+01,12345,09-Dec-2025_16-49
2.84408840e+01,5210,OFDM,16,2.40000000e+01,-7.42043401e+01,-8.79453853e+01,1.37410452e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84408840e+01,5210,OFDM,16,2.40000000e+01,-7.57782494e+01,-8.79453853e+01,1.21671359e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84421450e+01,5210,VHT,16,1.75500000e+02,-7.46956544e+01,-8.79453853e+01,1.32497309e+01,5.33607020e-05,-4.27277847e+01,12345,09-Dec-2025_16-49
2.84478700e+01,5210,VHT,16,1.75500000e+02,-7.45121230e+01,-8.79453853e+01,1.34332623e+01,4.07325004e-05,-4.39005893e+01,12345,09-Dec-2025_16-49
2.84478700e+01,5210,VHT,16,1.75500000e+02,-7.37468043e+01,-8.79453853e+01,1.41985810e+01,7.61270758e-06,-5.11846085e+01,12345,09-Dec-2025_16-49
2.84479140e+01,5210,OFDM,16,2.40000000e+01,-7.50089237e+01,-8.79453853e+01,1.29364616e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84479140e+01,5210,OFDM,16,2.40000000e+01,-7.94502604e+01,-8.79453853e+01,8.49512485e+00,4.54192239e-13,-1.23427603e+02,12345,09-Dec-2025_16-49
2.84500880e+01,5210,VHT,16,1.75500000e+02,-7.47855805e+01,-8.20322463e+01,7.24666586e+00,8.33333333e-05,-4.07918125e+01,12345,09-Dec-2025_16-49
2.84501320e+01,5210,OFDM,16,2.40000000e+01,-7.39782289e+01,-8.79453853e+01,1.39671563e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84505190e+01,5210,VHT,16,1.17000000e+02,-7.80717060e+01,-8.79453853e+01,9.87367926e+00,5.39172535e-05,-4.26827224e+01,12345,09-Dec-2025_16-49
2.84508540e+01,5210,VHT,16,1.17000000e+02,-7.51346662e+01,-8.79453853e+01,1.28107190e+01,5.25239083e-08,-7.27964297e+01,12345,09-Dec-2025_16-49
2.84508540e+01,5210,VHT,16,1.17000000e+02,-7.81681972e+01,-8.79453853e+01,9.77718810e+00,5.91315674e-05,-4.22818061e+01,12345,09-Dec-2025_16-49
2.84508980e+01,5210,OFDM,16,2.40000000e+01,-7.93748942e+01,-8.79453853e+01,8.57049106e+00,2.89879232e-13,-1.25377829e+02,12345,09-Dec-2025_16-49
2.84607050e+01,5210,VHT,4,8.77500000e+01,-7.24177591e+01,-8.79453853e+01,1.55276262e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84607050e+01,5210,VHT,4,8.77500000e+01,-7.78804456e+01,-8.79453853e+01,1.00649397e+01,3.59887120e-10,-9.44383370e+01,12345,09-Dec-2025_16-49
2.84607530e+01,5210,OFDM,4,1.20000000e+01,-7.79853361e+01,-8.79453853e+01,9.96004915e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84607530e+01,5210,OFDM,4,1.20000000e+01,-7.25129988e+01,-8.79453853e+01,1.54323865e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84611150e+01,5210,VHT,16,1.17000000e+02,-7.36760095e+01,-8.79453853e+01,1.42693757e+01,1.52637429e-10,-9.81633896e+01,12345,09-Dec-2025_16-49
2.84611150e+01,5210,VHT,16,1.17000000e+02,-7.51696935e+01,-8.79453853e+01,1.27756918e+01,5.91592963e-08,-7.22797700e+01,12345,09-Dec-2025_16-49
2.84611590e+01,5210,OFDM,16,2.40000000e+01,-7.49699146e+01,-8.79453853e+01,1.29754707e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84624290e+01,5210,VHT,16,1.17000000e+02,-7.38066973e+01,-8.79453853e+01,1.41386879e+01,2.78392399e-10,-9.55534263e+01,12345,09-Dec-2025_16-49
2.84624730e+01,5210,OFDM,16,2.40000000e+01,-7.60329710e+01,-8.79453853e+01,1.19124143e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84707921e+01,5210,VHT,4,8.77500000e+01,-7.95252666e+01,-8.79453853e+01,8.42011870e+00,4.17207871e-07,-6.37964751e+01,12345,09-Dec-2025_16-49
2.84707921e+01,5210,VHT,4,8.77500000e+01,-7.40671559e+01,-8.79453853e+01,1.38782293e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84708401e+01,5210,OFDM,4,1.20000000e+01,-7.57062936e+01,-8.79453853e+01,1.22390917e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84709801e+01,5210,VHT,16,1.75500000e+02,-7.53880536e+01,-8.79453853e+01,1.25573317e+01,8.22615840e-05,-4.08480293e+01,12345,09-Dec-2025_16-49
2.84710241e+01,5210,OFDM,16,2.40000000e+01,-7.98262318e+01,-8.79453853e+01,8.11915346e+00,3.84114953e-12,-1.14155388e+02,12345,09-Dec-2025_16-49
2.84710241e+01,5210,OFDM,16,2.40000000e+01,-7.99424780e+01,-8.79453853e+01,8.00290723e+00,7.18358675e-12,-1.11436587e+02,12345,09-Dec-2025_16-49
2.84813041e+01,5210,VHT,16,1.17000000e+02,-7.68545050e+01,-8.79453853e+01,1.10908803e+01,6.75824127e-06,-5.17016631e+01,12345,09-Dec-2025_16-49
2.84813481e+01,5210,OFDM,16,2.40000000e+01,-7.56325964e+01,-8.79453853e+01,1.23127888e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84813481e+01,5210,OFDM,16,2.40000000e+01,-7.20833647e+01,-8.79453853e+01,1.58620206e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84901121e+01,5210,VHT,16,1.17000000e+02,-7.76905599e+01,-8.79453853e+01,1.02548254e+01,3.32551182e-05,-4.47814150e+01,12345,09-Dec-2025_16-49
2.84901121e+01,5210,VHT,16,1.17000000e+02,-7.66419527e+01,-8.79453853e+01,1.13034325e+01,4.12181134e-06,-5.38491189e+01,12345,09-Dec-2025_16-49
2.84901561e+01,5210,OFDM,16,2.40000000e+01,-7.56932342e+01,-8.79453853e+01,1.22521510e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84901561e+01,5210,OFDM,16,2.40000000e+01,-8.07055198e+01,-8.79453853e+01,7.23986547e+00,3.03491901e-10,-9.51785289e+01,12345,09-Dec-2025_16-49
2.84945291e+01,5210,VHT,16,1.75500000e+02,-7.61301176e+01,-8.79453853e+01,1.18152677e+01,8.33333276e-05,-4.07918128e+01,12345,09-Dec-2025_16-49
2.84945291e+01,5210,VHT,16,1.75500000e+02,-7.61301176e+01,-8.79453853e+01,1.18152677e+01,8.33333276e-05,-4.07918128e+01,12345,09-Dec-2025_16-49
2.84946491e+01,5210,OFDM,16,2.40000000e+01,-7.87606991e+01,-8.79453853e+01,9.18468621e+00,5.55111512e-15,-1.42556198e+02,12345,09-Dec-2025_16-49
2.84946971e+01,5210,OFDM,16,2.40000000e+01,-7.87521311e+01,-8.79453853e+01,9.19325418e+00,5.32907052e-15,-1.42733485e+02,12345,09-Dec-2025_16-49
2.84946971e+01,5210,OFDM,16,2.40000000e+01,-7.58386722e+01,-8.79453853e+01,1.21067131e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84950211e+01,5210,VHT,4,8.77500000e+01,-7.90524060e+01,-8.79453853e+01,8.89297924e+00,7.05616072e-08,-7.15143154e+01,12345,09-Dec-2025_16-49
2.84950211e+01,5210,VHT,4,8.77500000e+01,-7.90524060e+01,-8.79453853e+01,8.89297924e+00,7.05616072e-08,-7.15143154e+01,12345,09-Dec-2025_16-49
2.84957721e+01,5210,OFDM,4,1.20000000e+01,-7.43510629e+01,-8.79453853e+01,1.35943224e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84957721e+01,5210,OFDM,4,1.20000000e+01,-7.80753161e+01,-8.79453853e+01,9.87006919e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84958321e+01,5210,OFDM,4,1.20000000e+01,-7.46107705e+01,-8.79453853e+01,1.33346148e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84958321e+01,5210,OFDM,4,1.20000000e+01,-7.94443529e+01,-8.79453853e+01,8.50103241e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84962371e+01,5210,VHT,4,8.77500000e+01,-8.10409224e+01,-8.79453853e+01,6.90446290e+00,3.34266860e-05,-4.47590668e+01,12345,09-Dec-2025_16-49
2.84962371e+01,5210,VHT,4,8.77500000e+01,-8.10409224e+01,-8.79453853e+01,6.90446290e+00,3.34266860e-05,-4.47590668e+01,12345,09-Dec-2025_16-49
2.84965001e+01,5210,OFDM,4,1.20000000e+01,-7.66756708e+01,-8.79453853e+01,1.12697145e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84968441e+01,5210,OFDM,4,1.20000000e+01,-7.97989252e+01,-8.70140261e+01,7.21510096e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84968441e+01,5210,OFDM,4,1.20000000e+01,-7.44032696e+01,-8.64863625e+01,1.20830929e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84969041e+01,5210,OFDM,4,1.20000000e+01,-7.52406585e+01,-8.79453853e+01,1.27047267e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84969721e+01,5210,OFDM,4,1.20000000e+01,-7.94803332e+01,-8.79453853e+01,8.46505211e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84969721e+01,5210,OFDM,4,1.20000000e+01,-8.18608660e+01,-8.79453853e+01,6.08451928e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84970321e+01,5210,OFDM,4,1.20000000e+01,-7.95979965e+01,-8.79453853e+01,8.34738876e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84992871e+01,5210,OFDM,4,1.20000000e+01,-7.67299098e+01,-8.79453853e+01,1.12154755e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84992871e+01,5210,OFDM,4,1.20000000e+01,-8.12080698e+01,-8.79453853e+01,6.73731543e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.84999551e+01,5210,OFDM,4,1.20000000e+01,-7.95702385e+01,-8.79453853e+01,8.37514674e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.85003111e+01,5210,VHT,4,8.77500000e+01,-7.51028432e+01,-8.79453853e+01,1.28425421e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
