time_s,channel_MHz,Modulation,ConstellationSize,PhyRate_Mbps,signal_dBm,noise_dBm,SNR_dB,BER,RandSeed,RunDateTime
3.504261,5210,OFDM,16,24.000000,-76.935457,-87.945385,11.009928,0.000000,12345,24-Oct-2025_09-34
3.504261,5210,OFDM,16,24.000000,-78.280334,-87.945385,9.665051,0.000000,12345,24-Oct-2025_09-34
3.504309,5210,OFDM,16,24.000000,-78.639859,-87.945385,9.305526,0.000000,12345,24-Oct-2025_09-34
3.504309,5210,OFDM,16,24.000000,-72.232596,-87.945385,15.712789,0.000000,12345,24-Oct-2025_09-34
3.504309,5210,OFDM,16,24.000000,-78.413747,-87.945385,9.531639,0.000000,12345,24-Oct-2025_09-34
3.504705,5210,VHT,4,87.750000,-73.057505,-87.945385,14.887880,0.000000,12345,24-Oct-2025_09-34
3.504705,5210,VHT,4,87.750000,-73.057505,-87.945385,14.887880,0.000000,12345,24-Oct-2025_09-34
3.504705,5210,VHT,4,87.750000,-81.971606,-87.945385,5.973780,0.000082,12345,24-Oct-2025_09-34
3.504705,5210,VHT,4,87.750000,-78.567075,-87.945385,9.378311,0.000000,12345,24-Oct-2025_09-34
3.504705,5210,VHT,4,87.750000,-78.567075,-87.945385,9.378311,0.000000,12345,24-Oct-2025_09-34
3.504705,5210,VHT,4,87.750000,-79.266615,-87.945385,8.678770,0.000000,12345,24-Oct-2025_09-34
3.504705,5210,VHT,4,87.750000,-79.266615,-87.945385,8.678770,0.000000,12345,24-Oct-2025_09-34
3.504765,5210,OFDM,4,12.000000,-78.156900,-87.945385,9.788485,0.000000,12345,24-Oct-2025_09-34
3.504765,5210,OFDM,4,12.000000,-77.495758,-87.945385,10.449627,0.000000,12345,24-Oct-2025_09-34
3.504765,5210,OFDM,4,12.000000,-71.014381,-87.945385,16.931004,0.000000,12345,24-Oct-2025_09-34
3.504765,5210,OFDM,4,12.000000,-71.388421,-87.945385,16.556964,0.000000,12345,24-Oct-2025_09-34
3.504765,5210,OFDM,4,12.000000,-81.639353,-87.945385,6.306032,0.000000,12345,24-Oct-2025_09-34
3.504959,5210,OFDM,4,12.000000,-80.964687,-87.945385,6.980698,0.000000,12345,24-Oct-2025_09-34
3.505077,5210,VHT,4,58.500000,-79.032520,-87.945385,8.912865,0.000000,12345,24-Oct-2025_09-34
3.505077,5210,VHT,4,58.500000,-81.703470,-87.945385,6.241915,0.000000,12345,24-Oct-2025_09-34
3.505077,5210,VHT,4,58.500000,-79.194000,-87.945385,8.751385,0.000000,12345,24-Oct-2025_09-34
3.505381,5210,OFDM,2,6.000000,-74.471446,-87.945385,13.473939,0.000000,12345,24-Oct-2025_09-34
3.505389,5210,VHT,4,58.500000,-75.183475,-87.945385,12.761910,0.000000,12345,24-Oct-2025_09-34
3.505389,5210,VHT,4,58.500000,-76.277095,-87.945385,11.668290,0.000000,12345,24-Oct-2025_09-34
3.505389,5210,VHT,4,58.500000,-81.838818,-87.945385,6.106567,0.000000,12345,24-Oct-2025_09-34
3.505704,5210,OFDM,2,6.000000,-81.375770,-81.966457,0.590687,0.000000,12345,24-Oct-2025_09-34
3.505745,5210,OFDM,2,6.000000,-80.774340,-87.945385,7.171045,0.000000,12345,24-Oct-2025_09-34
3.505989,5210,VHT,4,58.500000,-81.037083,-87.945385,6.908302,0.000000,12345,24-Oct-2025_09-34
3.505989,5210,VHT,4,58.500000,-80.417209,-87.945385,7.528176,0.000000,12345,24-Oct-2025_09-34
3.505989,5210,VHT,4,58.500000,-73.901501,-87.945385,14.043884,0.000000,12345,24-Oct-2025_09-34
3.505989,5210,VHT,4,58.500000,-80.222140,-87.945385,7.723246,0.000000,12345,24-Oct-2025_09-34
3.506037,5210,OFDM,4,12.000000,-79.064071,-87.945385,8.881314,0.000000,12345,24-Oct-2025_09-34
3.506037,5210,OFDM,4,12.000000,-78.683077,-87.945385,9.262308,0.000000,12345,24-Oct-2025_09-34
3.506037,5210,OFDM,4,12.000000,-76.281996,-87.945385,11.663389,0.000000,12345,24-Oct-2025_09-34
3.506037,5210,OFDM,4,12.000000,-80.691992,-87.945385,7.253393,0.000000,12345,24-Oct-2025_09-34
3.506348,5210,OFDM,2,6.000000,-77.482384,-87.945385,10.463001,0.000000,12345,24-Oct-2025_09-34
3.506348,5210,OFDM,2,6.000000,-75.281350,-87.945385,12.664035,0.000000,12345,24-Oct-2025_09-34
3.508235,5210,VHT,16,117.000000,-69.843398,-87.945385,18.101987,0.000000,12345,24-Oct-2025_09-34
3.508235,5210,VHT,16,117.000000,-75.789151,-87.945385,12.156234,0.000000,12345,24-Oct-2025_09-34
3.508984,5210,OFDM,4,12.000000,-78.860781,-87.945385,9.084605,0.000000,12345,24-Oct-2025_09-34
3.508989,5210,OFDM,2,6.000000,-72.743597,-87.945385,15.201788,0.000000,12345,24-Oct-2025_09-34
3.509223,5210,OFDM,2,6.000000,-81.698962,-87.945385,6.246423,0.000000,12345,24-Oct-2025_09-34
3.509529,5210,OFDM,2,6.000000,-76.950340,-87.945385,10.995045,0.000000,12345,24-Oct-2025_09-34
3.510015,5210,OFDM,2,6.000000,-76.235830,-87.945385,11.709555,0.000000,12345,24-Oct-2025_09-34
3.510090,5210,OFDM,2,6.000000,-76.414439,-87.945385,11.530946,0.000000,12345,24-Oct-2025_09-34
3.510333,5210,OFDM,2,6.000000,-71.819480,-87.945385,16.125905,0.000000,12345,24-Oct-2025_09-34
3.510333,5210,OFDM,2,6.000000,-79.470808,-87.945385,8.474578,0.000000,12345,24-Oct-2025_09-34
3.510343,5210,VHT,16,117.000000,-76.514835,-87.945385,11.430550,0.000003,12345,24-Oct-2025_09-34
3.510501,5210,OFDM,2,6.000000,-75.922788,-87.945385,12.022597,0.000000,12345,24-Oct-2025_09-34
3.510570,5210,VHT,16,117.000000,-76.012732,-87.945385,11.932654,0.000001,12345,24-Oct-2025_09-34
3.510570,5210,VHT,16,117.000000,-78.165352,-87.945385,9.780033,0.000059,12345,24-Oct-2025_09-34
3.510570,5210,VHT,16,117.000000,-77.560802,-87.945385,10.384583,0.000027,12345,24-Oct-2025_09-34
3.510570,5210,VHT,16,117.000000,-77.119849,-85.465521,8.345672,0.000083,12345,24-Oct-2025_09-34
3.510614,5210,OFDM,16,24.000000,-76.039434,-86.353378,10.313944,0.000000,12345,24-Oct-2025_09-34
3.510614,5210,OFDM,16,24.000000,-77.696209,-87.945385,10.249177,0.000000,12345,24-Oct-2025_09-34
3.510614,5210,OFDM,16,24.000000,-78.147165,-85.465521,7.318356,0.000000,12345,24-Oct-2025_09-34
3.510614,5210,OFDM,16,24.000000,-76.679356,-84.925949,8.246592,0.000000,12345,24-Oct-2025_09-34
3.510614,5210,OFDM,16,24.000000,-78.472866,-87.945385,9.472519,0.000000,12345,24-Oct-2025_09-34
3.510621,5210,OFDM,2,6.000000,-81.178606,-87.945385,6.766780,0.000000,12345,24-Oct-2025_09-34
3.510621,5210,OFDM,2,6.000000,-75.585778,-87.945385,12.359607,0.000000,12345,24-Oct-2025_09-34
3.510745,5210,OFDM,2,6.000000,-79.916224,-87.945385,8.029161,0.000000,12345,24-Oct-2025_09-34
3.510745,5210,OFDM,2,6.000000,-77.748900,-87.945385,10.196485,0.000000,12345,24-Oct-2025_09-34
3.510820,5210,VHT,4,87.750000,-77.070027,-84.440922,7.370894,0.000011,12345,24-Oct-2025_09-34
3.511053,5210,OFDM,2,6.000000,-78.638396,-87.945385,9.306989,0.000000,12345,24-Oct-2025_09-34
3.511158,5210,VHT,16,117.000000,-72.235515,-87.945385,15.709871,0.000000,12345,24-Oct-2025_09-34
3.511158,5210,VHT,16,117.000000,-76.325467,-87.945385,11.619918,0.000002,12345,24-Oct-2025_09-34
3.511158,5210,VHT,16,117.000000,-73.682540,-87.945385,14.262845,0.000000,12345,24-Oct-2025_09-34
3.511202,5210,OFDM,16,24.000000,-76.885781,-87.945385,11.059605,0.000000,12345,24-Oct-2025_09-34
3.511202,5210,OFDM,16,24.000000,-81.607813,-87.945385,6.337573,0.000000,12345,24-Oct-2025_09-34
3.511202,5210,OFDM,16,24.000000,-77.003580,-87.945385,10.941805,0.000000,12345,24-Oct-2025_09-34
3.511312,5210,OFDM,2,6.000000,-79.159873,-87.945385,8.785512,0.000000,12345,24-Oct-2025_09-34
3.511496,5210,VHT,4,58.500000,-73.196398,-87.945385,14.748987,0.000000,12345,24-Oct-2025_09-34
3.511544,5210,OFDM,4,12.000000,-80.846972,-87.945385,7.098413,0.000000,12345,24-Oct-2025_09-34
3.511544,5210,OFDM,4,12.000000,-72.160047,-87.945385,15.785338,0.000000,12345,24-Oct-2025_09-34
3.511544,5210,OFDM,4,12.000000,-81.747875,-87.945385,6.197510,0.000000,12345,24-Oct-2025_09-34
3.511544,5210,OFDM,4,12.000000,-76.490477,-87.945385,11.454908,0.000000,12345,24-Oct-2025_09-34
3.511544,5210,OFDM,4,12.000000,-78.203437,-87.945385,9.741948,0.000000,12345,24-Oct-2025_09-34
3.511923,5210,OFDM,2,6.000000,-79.849381,-87.945385,8.096005,0.000000,12345,24-Oct-2025_09-34
3.512065,5210,VHT,4,87.750000,-77.809711,-87.945385,10.135674,0.000000,12345,24-Oct-2025_09-34
3.512065,5210,VHT,4,87.750000,-76.014060,-87.945385,11.931325,0.000000,12345,24-Oct-2025_09-34
3.512113,5210,OFDM,4,12.000000,-76.898155,-87.945385,11.047230,0.000000,12345,24-Oct-2025_09-34
3.512113,5210,OFDM,4,12.000000,-76.927309,-87.945385,11.018077,0.000000,12345,24-Oct-2025_09-34
3.512113,5210,OFDM,4,12.000000,-80.587156,-87.945385,7.358230,0.000000,12345,24-Oct-2025_09-34
3.512113,5210,OFDM,4,12.000000,-76.432421,-87.945385,11.512964,0.000000,12345,24-Oct-2025_09-34
3.512113,5210,OFDM,4,12.000000,-81.496553,-87.945385,6.448832,0.000000,12345,24-Oct-2025_09-34
3.512259,5210,OFDM,2,6.000000,-76.770213,-87.945385,11.175172,0.000000,12345,24-Oct-2025_09-34
3.512259,5210,OFDM,2,6.000000,-76.922266,-87.945385,11.023120,0.000000,12345,24-Oct-2025_09-34
3.512293,5210,OFDM,2,6.000000,-76.222157,-87.945385,11.723228,0.000000,12345,24-Oct-2025_09-34
3.512382,5210,OFDM,2,6.000000,-74.505768,-87.945385,13.439618,0.000000,12345,24-Oct-2025_09-34
3.512577,5210,VHT,4,87.750000,-75.699889,-87.945385,12.245496,0.000000,12345,24-Oct-2025_09-34
3.512577,5210,VHT,4,87.750000,-75.097439,-87.945385,12.847947,0.000000,12345,24-Oct-2025_09-34
3.512577,5210,VHT,4,87.750000,-74.719018,-87.945385,13.226367,0.000000,12345,24-Oct-2025_09-34
3.512577,5210,VHT,4,87.750000,-80.407572,-87.945385,7.537814,0.000007,12345,24-Oct-2025_09-34
3.512625,5210,OFDM,4,12.000000,-79.423792,-87.945385,8.521593,0.000000,12345,24-Oct-2025_09-34
3.512625,5210,OFDM,4,12.000000,-76.361472,-87.945385,11.583913,0.000000,12345,24-Oct-2025_09-34
3.512625,5210,OFDM,4,12.000000,-73.783565,-87.945385,14.161820,0.000000,12345,24-Oct-2025_09-34
3.512625,5210,OFDM,4,12.000000,-76.328523,-87.945385,11.616862,0.000000,12345,24-Oct-2025_09-34
3.512787,5210,OFDM,2,6.000000,-81.796384,-87.945385,6.149001,0.000000,12345,24-Oct-2025_09-34
3.512851,5210,OFDM,2,6.000000,-74.271549,-87.945385,13.673836,0.000000,12345,24-Oct-2025_09-34
3.512979,5210,OFDM,2,6.000000,-74.041739,-87.945385,13.903646,0.000000,12345,24-Oct-2025_09-34
3.513291,5210,OFDM,2,6.000000,-74.473064,-87.945385,13.472321,0.000000,12345,24-Oct-2025_09-34
3.513471,5210,OFDM,2,6.000000,-73.383009,-87.945385,14.562376,0.000000,12345,24-Oct-2025_09-34
3.513717,5210,OFDM,4,12.000000,-80.490895,-87.945385,7.454491,0.000000,12345,24-Oct-2025_09-34
3.513777,5210,OFDM,2,6.000000,-74.317980,-87.945385,13.627405,0.000000,12345,24-Oct-2025_09-34
3.513899,5210,OFDM,4,12.000000,-78.657511,-87.945385,9.287874,0.000000,12345,24-Oct-2025_09-34
3.514198,5210,OFDM,4,12.000000,-78.356601,-87.945385,9.588784,0.000000,12345,24-Oct-2025_09-34
3.514209,5210,OFDM,2,6.000000,-78.897247,-87.945385,9.048139,0.000000,12345,24-Oct-2025_09-34
3.514662,5210,OFDM,2,6.000000,-76.285197,-87.945385,11.660188,0.000000,12345,24-Oct-2025_09-34
3.514662,5210,OFDM,2,6.000000,-80.466385,-87.945385,7.479000,0.000000,12345,24-Oct-2025_09-34
3.515478,5210,OFDM,2,6.000000,-80.243822,-87.945385,7.701564,0.000000,12345,24-Oct-2025_09-34
3.516352,5210,OFDM,2,6.000000,-80.145930,-87.945385,7.799455,0.000000,12345,24-Oct-2025_09-34
3.516504,5210,OFDM,2,6.000000,-74.434021,-87.945385,13.511364,0.000000,12345,24-Oct-2025_09-34
3.517272,5210,OFDM,2,6.000000,-72.798339,-87.945385,15.147047,0.000000,12345,24-Oct-2025_09-34
3.517272,5210,OFDM,2,6.000000,-80.055893,-87.945385,7.889492,0.000000,12345,24-Oct-2025_09-34
3.517272,5210,OFDM,2,6.000000,-80.963534,-87.945385,6.981852,0.000000,12345,24-Oct-2025_09-34
3.517434,5210,OFDM,2,6.000000,-76.624891,-87.945385,11.320495,0.000000,12345,24-Oct-2025_09-34
3.517434,5210,OFDM,2,6.000000,-79.919230,-87.945385,8.026156,0.000000,12345,24-Oct-2025_09-34
3.517776,5210,OFDM,2,6.000000,-80.709597,-87.945385,7.235789,0.000000,12345,24-Oct-2025_09-34
3.517776,5210,OFDM,2,6.000000,-79.419449,-87.945385,8.525936,0.000000,12345,24-Oct-2025_09-34
3.518100,5210,OFDM,2,6.000000,-73.463788,-87.945385,14.481597,0.000000,12345,24-Oct-2025_09-34
3.518285,5210,OFDM,4,12.000000,-77.737146,-87.945385,10.208239,0.000000,12345,24-Oct-2025_09-34
3.518451,5210,OFDM,2,6.000000,-74.387953,-87.945385,13.557433,0.000000,12345,24-Oct-2025_09-34
3.518451,5210,OFDM,2,6.000000,-74.783505,-86.425945,11.642440,0.000000,12345,24-Oct-2025_09-34
3.518490,5210,VHT,16,117.000000,-77.637297,-87.945385,10.308088,0.000031,12345,24-Oct-2025_09-34
3.518490,5210,VHT,16,117.000000,-77.637297,-87.945385,10.308088,0.000031,12345,24-Oct-2025_09-34
3.518490,5210,VHT,16,117.000000,-77.496507,-87.945385,10.448879,0.000024,12345,24-Oct-2025_09-34
3.518490,5210,VHT,16,117.000000,-77.496507,-87.945385,10.448879,0.000024,12345,24-Oct-2025_09-34
3.519237,5210,OFDM,2,6.000000,-78.574082,-87.945385,9.371304,0.000000,12345,24-Oct-2025_09-34
3.519634,5210,OFDM,4,12.000000,-80.378439,-87.945385,7.566947,0.000000,12345,24-Oct-2025_09-34
3.520161,5210,OFDM,2,6.000000,-74.704140,-87.945385,13.241245,0.000000,12345,24-Oct-2025_09-34
3.520161,5210,OFDM,2,6.000000,-80.213722,-87.945385,7.731663,0.000000,12345,24-Oct-2025_09-34
3.520161,5210,OFDM,2,6.000000,-79.285163,-87.945385,8.660222,0.000000,12345,24-Oct-2025_09-34
3.520458,5210,OFDM,2,6.000000,-78.494059,-87.945385,9.451326,0.000000,12345,24-Oct-2025_09-34
3.520468,5210,VHT,16,117.000000,-74.436010,-87.945385,13.509376,0.000000,12345,24-Oct-2025_09-34
3.520623,5210,VHT,16,117.000000,-77.781660,-87.945385,10.163725,0.000038,12345,24-Oct-2025_09-34
3.520623,5210,VHT,16,117.000000,-78.482274,-87.945385,9.463111,0.000073,12345,24-Oct-2025_09-34
3.520667,5210,OFDM,16,24.000000,-79.174198,-87.945385,8.771187,0.000000,12345,24-Oct-2025_09-34
3.520667,5210,OFDM,16,24.000000,-76.357951,-87.945385,11.587435,0.000000,12345,24-Oct-2025_09-34
3.520667,5210,OFDM,16,24.000000,-79.076808,-87.945385,8.868578,0.000000,12345,24-Oct-2025_09-34
3.520836,5210,OFDM,2,6.000000,-75.746306,-87.945385,12.199079,0.000000,12345,24-Oct-2025_09-34
3.521182,5210,VHT,4,87.750000,-78.861275,-87.945385,9.084110,0.000000,12345,24-Oct-2025_09-34
3.521182,5210,VHT,4,87.750000,-77.601633,-87.945385,10.343752,0.000000,12345,24-Oct-2025_09-34
3.521182,5210,VHT,4,87.750000,-79.266355,-87.945385,8.679030,0.000000,12345,24-Oct-2025_09-34
3.521834,5210,VHT,16,117.000000,-78.320587,-87.945385,9.624798,0.000067,12345,24-Oct-2025_09-34
3.521834,5210,VHT,16,117.000000,-76.625890,-87.945385,11.319496,0.000004,12345,24-Oct-2025_09-34
3.522084,5210,VHT,4,87.750000,-78.811183,-87.945385,9.134202,0.000000,12345,24-Oct-2025_09-34
3.522084,5210,VHT,4,87.750000,-78.561185,-87.945385,9.384201,0.000000,12345,24-Oct-2025_09-34
3.522084,5210,VHT,4,87.750000,-78.727772,-87.945385,9.217613,0.000000,12345,24-Oct-2025_09-34
3.522084,5210,VHT,4,87.750000,-81.346115,-87.945385,6.599270,0.000056,12345,24-Oct-2025_09-34
3.522377,5210,VHT,16,117.000000,-76.472527,-87.945385,11.472859,0.000003,12345,24-Oct-2025_09-34
3.522421,5210,OFDM,16,24.000000,-79.916568,-87.945385,8.028817,0.000000,12345,24-Oct-2025_09-34
3.522421,5210,OFDM,16,24.000000,-75.768054,-87.945385,12.177331,0.000000,12345,24-Oct-2025_09-34
3.522421,5210,OFDM,16,24.000000,-77.952554,-87.945385,9.992832,0.000000,12345,24-Oct-2025_09-34
3.522421,5210,OFDM,16,24.000000,-76.252642,-87.945385,11.692743,0.000000,12345,24-Oct-2025_09-34
3.522421,5210,OFDM,16,24.000000,-80.765066,-87.945385,7.180319,0.000000,12345,24-Oct-2025_09-34
3.522639,5210,VHT,16,117.000000,-78.414445,-87.945385,9.530940,0.000071,12345,24-Oct-2025_09-34
3.522639,5210,VHT,16,117.000000,-76.252954,-87.945385,11.692431,0.000002,12345,24-Oct-2025_09-34
3.522639,5210,VHT,16,117.000000,-77.774940,-87.945385,10.170445,0.000038,12345,24-Oct-2025_09-34
3.522639,5210,VHT,16,117.000000,-77.686906,-87.945385,10.258479,0.000033,12345,24-Oct-2025_09-34
3.522683,5210,OFDM,16,24.000000,-79.129720,-87.945385,8.815665,0.000000,12345,24-Oct-2025_09-34
3.522683,5210,OFDM,16,24.000000,-78.092617,-87.945385,9.852768,0.000000,12345,24-Oct-2025_09-34
3.522683,5210,OFDM,16,24.000000,-78.139108,-87.945385,9.806278,0.000000,12345,24-Oct-2025_09-34
3.522683,5210,OFDM,16,24.000000,-74.170418,-87.945385,13.774967,0.000000,12345,24-Oct-2025_09-34
3.523012,5210,VHT,16,175.500000,-71.435798,-87.945385,16.509587,0.000000,12345,24-Oct-2025_09-34
3.523302,5210,VHT,4,87.750000,-79.899849,-87.945385,8.045536,0.000002,12345,24-Oct-2025_09-34
3.523302,5210,VHT,4,87.750000,-74.795797,-87.945385,13.149588,0.000000,12345,24-Oct-2025_09-34
3.523302,5210,VHT,4,87.750000,-75.699989,-87.945385,12.245396,0.000000,12345,24-Oct-2025_09-34
3.523302,5210,VHT,4,87.750000,-72.705244,-87.945385,15.240142,0.000000,12345,24-Oct-2025_09-34
3.523302,5210,VHT,4,87.750000,-77.956866,-87.945385,9.988520,0.000000,12345,24-Oct-2025_09-34
3.523350,5210,OFDM,4,12.000000,-81.517814,-87.945385,6.427572,0.000000,12345,24-Oct-2025_09-34
3.523350,5210,OFDM,4,12.000000,-78.711484,-87.945385,9.233902,0.000000,12345,24-Oct-2025_09-34
3.523350,5210,OFDM,4,12.000000,-80.272492,-87.945385,7.672894,0.000000,12345,24-Oct-2025_09-34
3.523350,5210,OFDM,4,12.000000,-73.761951,-87.945385,14.183434,0.000000,12345,24-Oct-2025_09-34
3.524731,5210,OFDM,2,6.000000,-79.751807,-87.945385,8.193579,0.000000,12345,24-Oct-2025_09-34
3.524975,5210,OFDM,4,12.000000,-78.292221,-87.945385,9.653165,0.000000,12345,24-Oct-2025_09-34
3.524975,5210,OFDM,4,12.000000,-80.566123,-87.945385,7.379263,0.000000,12345,24-Oct-2025_09-34
3.525597,5210,OFDM,2,6.000000,-76.861001,-87.945385,11.084385,0.000000,12345,24-Oct-2025_09-34
3.525597,5210,OFDM,2,6.000000,-70.372570,-87.945385,17.572816,0.000000,12345,24-Oct-2025_09-34
3.525786,5210,OFDM,2,6.000000,-79.330927,-87.945385,8.614458,0.000000,12345,24-Oct-2025_09-34
3.525984,5210,OFDM,2,6.000000,-78.321760,-87.945385,9.623625,0.000000,12345,24-Oct-2025_09-34
3.525984,5210,OFDM,2,6.000000,-79.781514,-87.945385,8.163871,0.000000,12345,24-Oct-2025_09-34
3.526324,5210,OFDM,2,6.000000,-75.968771,-87.945385,11.976614,0.000000,12345,24-Oct-2025_09-34
3.526324,5210,OFDM,2,6.000000,-81.425132,-87.945385,6.520253,0.000000,12345,24-Oct-2025_09-34
3.526353,5210,OFDM,2,6.000000,-75.586083,-87.945385,12.359302,0.000000,12345,24-Oct-2025_09-34
3.526353,5210,OFDM,2,6.000000,-81.534471,-87.945385,6.410914,0.000000,12345,24-Oct-2025_09-34
3.526353,5210,OFDM,2,6.000000,-80.018053,-87.945385,7.927332,0.000000,12345,24-Oct-2025_09-34
3.526540,5210,OFDM,2,6.000000,-81.093574,-87.945385,6.851811,0.000000,12345,24-Oct-2025_09-34
3.526963,5210,OFDM,2,6.000000,-74.325070,-87.945385,13.620316,0.000000,12345,24-Oct-2025_09-34
3.527035,5210,VHT,16,117.000000,-73.572654,-87.945385,14.372732,0.000000,12345,24-Oct-2025_09-34
3.527035,5210,VHT,16,117.000000,-76.304274,-87.945385,11.641111,0.000002,12345,24-Oct-2025_09-34
3.527079,5210,OFDM,16,24.000000,-73.265276,-87.945385,14.680109,0.000000,12345,24-Oct-2025_09-34
3.527079,5210,OFDM,16,24.000000,-75.882072,-87.945385,12.063313,0.000000,12345,24-Oct-2025_09-34
3.527079,5210,OFDM,16,24.000000,-74.635148,-87.945385,13.310237,0.000000,12345,24-Oct-2025_09-34
3.527079,5210,OFDM,16,24.000000,-74.113341,-87.945385,13.832045,0.000000,12345,24-Oct-2025_09-34
3.527289,5210,OFDM,2,6.000000,-72.996764,-87.945385,14.948621,0.000000,12345,24-Oct-2025_09-34
3.527476,5210,OFDM,2,6.000000,-81.036055,-87.945385,6.909331,0.000000,12345,24-Oct-2025_09-34
3.528685,5210,OFDM,4,12.000000,-81.492766,-87.945385,6.452620,0.000000,12345,24-Oct-2025_09-34
3.528745,5210,OFDM,2,6.000000,-79.221110,-87.945385,8.724275,0.000000,12345,24-Oct-2025_09-34
3.528822,5210,OFDM,4,12.000000,-80.272752,-87.945385,7.672633,0.000000,12345,24-Oct-2025_09-34
3.528822,5210,OFDM,4,12.000000,-81.660556,-87.945385,6.284829,0.000000,12345,24-Oct-2025_09-34
3.528868,5210,OFDM,16,24.000000,-80.609981,-87.945385,7.335404,0.000000,12345,24-Oct-2025_09-34
3.528868,5210,OFDM,16,24.000000,-81.005104,-87.945385,6.940281,0.000000,12345,24-Oct-2025_09-34
3.528882,5210,OFDM,4,12.000000,-79.168380,-87.945385,8.777006,0.000000,12345,24-Oct-2025_09-34
3.529015,5210,OFDM,16,24.000000,-76.414138,-87.945385,11.531247,0.000000,12345,24-Oct-2025_09-34
3.529015,5210,OFDM,16,24.000000,-77.893658,-87.945385,10.051727,0.000000,12345,24-Oct-2025_09-34
3.529015,5210,OFDM,16,24.000000,-77.254686,-87.945385,10.690700,0.000000,12345,24-Oct-2025_09-34
3.529015,5210,OFDM,16,24.000000,-79.902105,-87.945385,8.043280,0.000000,12345,24-Oct-2025_09-34
3.529306,5210,OFDM,16,24.000000,-80.226726,-87.945385,7.718659,0.000000,12345,24-Oct-2025_09-34
3.529594,5210,OFDM,2,6.000000,-75.968520,-87.945385,11.976865,0.000000,12345,24-Oct-2025_09-34
3.529594,5210,OFDM,2,6.000000,-80.252622,-87.945385,7.692763,0.000000,12345,24-Oct-2025_09-34
3.530431,5210,OFDM,2,6.000000,-79.848919,-87.945385,8.096466,0.000000,12345,24-Oct-2025_09-34
3.530431,5210,OFDM,2,6.000000,-79.973849,-87.945385,7.971537,0.000000,12345,24-Oct-2025_09-34
3.530431,5210,OFDM,2,6.000000,-79.387764,-87.945385,8.557621,0.000000,12345,24-Oct-2025_09-34
3.530590,5210,OFDM,2,6.000000,-79.399494,-87.945385,8.545891,0.000000,12345,24-Oct-2025_09-34
3.530590,5210,OFDM,2,6.000000,-80.686612,-87.945385,7.258773,0.000000,12345,24-Oct-2025_09-34
3.530954,5210,VHT,16,117.000000,-74.108323,-87.945385,13.837062,0.000000,12345,24-Oct-2025_09-34
3.530998,5210,OFDM,16,24.000000,-71.063496,-87.945385,16.881889,0.000000,12345,24-Oct-2025_09-34
3.530998,5210,OFDM,16,24.000000,-77.259726,-87.945385,10.685659,0.000000,12345,24-Oct-2025_09-34
3.530998,5210,OFDM,16,24.000000,-76.307726,-87.945385,11.637659,0.000000,12345,24-Oct-2025_09-34
3.531490,5210,OFDM,2,6.000000,-78.673094,-87.945385,9.272292,0.000000,12345,24-Oct-2025_09-34
3.531701,5210,OFDM,16,24.000000,-77.782180,-87.945385,10.163206,0.000000,12345,24-Oct-2025_09-34
3.531965,5210,OFDM,16,24.000000,-76.549516,-87.945385,11.395869,0.000000,12345,24-Oct-2025_09-34
3.531965,5210,OFDM,16,24.000000,-81.365788,-87.945385,6.579597,0.000000,12345,24-Oct-2025_09-34
3.532415,5210,VHT,16,117.000000,-78.785093,-87.945385,9.160293,0.000081,12345,24-Oct-2025_09-34
3.532459,5210,OFDM,16,24.000000,-76.121470,-87.945385,11.823916,0.000000,12345,24-Oct-2025_09-34
3.532459,5210,OFDM,16,24.000000,-79.618056,-87.945385,8.327329,0.000000,12345,24-Oct-2025_09-34
3.532459,5210,OFDM,16,24.000000,-76.774912,-87.945385,11.170473,0.000000,12345,24-Oct-2025_09-34
3.534474,5210,VHT,4,58.500000,-77.284589,-87.945385,10.660796,0.000000,12345,24-Oct-2025_09-34
3.534474,5210,VHT,4,58.500000,-77.284589,-87.945385,10.660796,0.000000,12345,24-Oct-2025_09-34
3.534474,5210,VHT,4,58.500000,-77.284589,-87.945385,10.660796,0.000000,12345,24-Oct-2025_09-34
3.534474,5210,VHT,4,58.500000,-77.284589,-87.945385,10.660796,0.000000,12345,24-Oct-2025_09-34
3.534474,5210,VHT,4,58.500000,-77.284589,-87.945385,10.660796,0.000000,12345,24-Oct-2025_09-34
3.534474,5210,VHT,4,58.500000,-77.284589,-87.945385,10.660796,0.000000,12345,24-Oct-2025_09-34
3.534474,5210,VHT,4,58.500000,-77.284589,-87.945385,10.660796,0.000000,12345,24-Oct-2025_09-34
3.534474,5210,VHT,4,58.500000,-77.284589,-87.945385,10.660796,0.000000,12345,24-Oct-2025_09-34
3.534474,5210,VHT,4,58.500000,-77.284589,-87.945385,10.660796,0.000000,12345,24-Oct-2025_09-34
3.534474,5210,VHT,4,58.500000,-77.284589,-87.945385,10.660796,0.000000,12345,24-Oct-2025_09-34
3.534474,5210,VHT,4,58.500000,-77.284589,-87.945385,10.660796,0.000000,12345,24-Oct-2025_09-34
3.534474,5210,VHT,4,58.500000,-77.284589,-87.945385,10.660796,0.000000,12345,24-Oct-2025_09-34
3.534474,5210,VHT,4,58.500000,-77.284589,-87.945385,10.660796,0.000000,12345,24-Oct-2025_09-34
3.534474,5210,VHT,4,58.500000,-77.284589,-87.945385,10.660796,0.000000,12345,24-Oct-2025_09-34
